Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000274177.1	ENSG00000274177	chr19	+	1010221	1010907	0.000000	0.000000	0.000000
ENSG00000207357.1	RNU6-2	chr19	+	1021522	1021628	0.000000	0.000000	0.000000
ENSG00000064666.15	CNN2	chr19	+	1026586	1039068	2.324816	555.683686	559.356988
ENSG00000279753.1	ENSG00000279753	chr19	-	1038727	1039064	0.000000	0.000000	0.000000
ENSG00000064687.13	ABCA7	chr19	+	1039997	1065572	0.156780	32.068966	32.280955
ENSG00000180448.11	ARHGAP45	chr19	+	1065923	1086628	1.060468	328.014165	330.182476
ENSG00000099817.12	POLR2E	chr19	-	1086574	1095380	1.994397	515.850513	519.260500
ENSG00000167468.20	GPX4	chr19	+	1103982	1106791	4.831305	1958.464369	1971.410637
ENSG00000064932.16	SBNO2	chr19	-	1107637	1174268	0.203442	68.570573	69.023853
ENSG00000290166.1	ENSG00000290166	chr19	+	1163451	1165333	0.000000	0.000000	0.000000
ENSG00000118046.17	STK11	chr19	+	1177558	1228431	0.254587	141.192256	142.125596
ENSG00000267736.2	HMGB2P1	chr19	+	1203209	1203842	23.329653	3163.123721	3184.033290
ENSG00000099625.14	CBARP	chr19	-	1228287	1238027	0.023524	3.436508	3.459225
ENSG00000267778.1	CBARP-DT	chr19	+	1238179	1239522	0.000000	0.000000	0.000000
ENSG00000099624.8	ATP5F1D	chr19	+	1241746	1244825	2.652735	892.448567	898.348025
ENSG00000288704.1	ENSG00000288704	chr19	-	1245890	1249559	0.000000	0.000000	0.000000
ENSG00000167470.14	MIDN	chr19	+	1248553	1259143	0.820962	129.069434	129.922637
ENSG00000099622.14	CIRBP	chr19	+	1259384	1274880	0.816881	1315.979507	1324.678682
ENSG00000267493.4	CIRBP-AS1	chr19	-	1267471	1270260	0.000000	0.000000	0.000000
ENSG00000228300.14	FAM174C	chr19	+	1275530	1279244	0.253807	60.709152	61.110464
ENSG00000099617.4	EFNA2	chr19	+	1285873	1301431	0.000000	0.000000	0.000000
ENSG00000240846.2	RPS15P9	chr19	-	1307401	1307719	0.000000	0.000000	0.000000
ENSG00000267372.2	ENSG00000267372	chr19	+	1321225	1322846	0.000000	0.000000	0.000000
ENSG00000160953.17	PWWP3A	chr19	+	1354711	1378431	0.232055	93.781709	94.401645
ENSG00000279488.1	ENSG00000279488	chr19	-	1372238	1374364	0.103432	14.023707	14.116409
ENSG00000267755.1	ENSG00000267755	chr19	-	1376773	1377520	0.000000	0.000000	0.000000
ENSG00000115286.21	NDUFS7	chr19	+	1383527	1395589	0.373105	392.744191	395.340394
ENSG00000280486.2	ENSG00000280486	chr19	-	1385473	1389665	0.000000	0.000000	0.000000
ENSG00000248015.7	ENSG00000248015	chr19	-	1392170	1396467	0.000000	0.000000	0.000000
ENSG00000130005.13	GAMT	chr19	-	1397026	1401570	0.432376	79.633400	80.159810
ENSG00000071626.17	DAZAP1	chr19	+	1407569	1435687	0.954600	827.171461	832.639410
ENSG00000115268.10	RPS15	chr19	+	1438358	1440495	16.603364	8797.095445	8855.247921
ENSG00000268798.1	ENSG00000268798	chr19	+	1440839	1441938	0.000000	0.000000	0.000000
ENSG00000115266.12	APC2	chr19	+	1446302	1473244	0.000000	0.000000	0.000000
ENSG00000267317.2	ENSG00000267317	chr19	-	1457670	1458580	0.163557	22.175685	22.322275
ENSG00000119559.17	C19orf25	chr19	-	1461143	1479219	0.261006	100.083238	100.744830
ENSG00000115257.15	PCSK4	chr19	-	1481428	1490752	0.000000	0.000000	0.000000
ENSG00000115255.12	REEP6	chr19	+	1491166	1497927	0.000000	0.000000	0.000000
ENSG00000185761.11	ADAMTSL5	chr19	-	1505022	1513604	0.000000	0.000000	0.000000
ENSG00000185988.15	PLK5	chr19	+	1508023	1536046	0.000000	0.000000	0.000000
ENSG00000267092.2	ENSG00000267092	chr19	+	1508375	1508963	0.000000	0.000000	0.000000
ENSG00000181588.17	MEX3D	chr19	-	1554672	1568325	0.000000	0.000000	0.000000
ENSG00000239367.2	RN7SL477P	chr19	-	1570575	1570860	0.000000	0.000000	0.000000
ENSG00000071655.18	MBD3	chr19	-	1573596	1592865	0.325329	144.644085	145.600242
ENSG00000279009.1	ENSG00000279009	chr19	+	1576939	1577086	0.000000	0.000000	0.000000
ENSG00000267059.2	ENSG00000267059	chr19	-	1578339	1605445	0.000000	0.000000	0.000000
ENSG00000127540.12	UQCR11	chr19	-	1597169	1605473	0.607495	327.446882	329.611443
ENSG00000071564.19	TCF3	chr19	-	1609291	1652615	1.937765	544.608521	548.208611
ENSG00000252933.1	RNU6-1223P	chr19	-	1616492	1616595	0.000000	0.000000	0.000000
ENSG00000275642.1	Metazoa_SRP	chr19	+	1724115	1724395	0.017794	2.412579	2.428527
ENSG00000267073.1	ENSG00000267073	chr19	+	1748056	1748745	0.000000	0.000000	0.000000
ENSG00000205922.5	ONECUT3	chr19	+	1753506	1780988	0.000000	0.000000	0.000000
ENSG00000130270.16	ATP8B3	chr19	-	1782075	1812276	0.000000	0.000000	0.000000
ENSG00000079313.15	REXO1	chr19	-	1815248	1848483	0.679868	119.401358	120.190651
ENSG00000267007.1	ENSG00000267007	chr19	+	1815249	1815873	0.000000	0.000000	0.000000
ENSG00000284216.1	MIR1909	chr19	-	1816159	1816238	0.000211	0.028608	0.028797
ENSG00000267244.5	ENSG00000267244	chr19	+	1822089	1824542	0.000000	0.000000	0.000000
ENSG00000267125.2	ENSG00000267125	chr19	+	1852382	1853622	0.000000	0.000000	0.000000
ENSG00000129911.9	KLF16	chr19	-	1852399	1863579	0.512475	71.040097	71.509702
ENSG00000267141.1	ENSG00000267141	chr19	+	1860250	1862019	0.000000	0.000000	0.000000
ENSG00000261526.3	ENSG00000261526	chr19	-	1874516	1876204	0.088810	12.041200	12.120797
ENSG00000267232.1	ENSG00000267232	chr19	+	1875016	1875992	0.000000	0.000000	0.000000
ENSG00000129968.17	ABHD17A	chr19	-	1876810	1885496	0.639948	126.765052	127.603021
ENSG00000227500.11	SCAMP4	chr19	+	1905214	1926013	0.191419	142.882308	143.826820
ENSG00000213638.6	ADAT3	chr19	+	1905399	1913447	0.000000	0.000000	0.000000
ENSG00000133275.16	CSNK1G2	chr19	+	1941172	1981338	0.140038	199.371413	200.689341
ENSG00000180846.8	CSNK1G2-AS1	chr19	-	1952531	1954586	0.000000	0.000000	0.000000
ENSG00000133243.10	BTBD2	chr19	-	1985438	2034881	0.801117	302.151821	304.149170
ENSG00000267283.1	ENSG00000267283	chr19	+	1989401	1990370	0.000000	0.000000	0.000000
ENSG00000279653.1	ENSG00000279653	chr19	-	2002580	2003581	0.000000	0.000000	0.000000
ENSG00000275468.1	ENSG00000275468	chr19	-	2013728	2014656	0.000000	0.000000	0.000000
ENSG00000267180.1	ENSG00000267180	chr19	-	2030853	2031051	0.000000	0.000000	0.000000
ENSG00000099875.16	MKNK2	chr19	-	2037465	2051244	18.838345	4275.695756	4303.959891
ENSG00000172081.14	MOB3A	chr19	-	2071036	2096673	2.142641	1276.495327	1284.933494
ENSG00000099840.14	IZUMO4	chr19	+	2096429	2099593	0.589531	194.059103	195.341915
ENSG00000065000.20	AP3D1	chr19	-	2100988	2164468	0.940109	286.065206	287.956216
ENSG00000104885.19	DOT1L	chr19	+	2163933	2232578	0.757008	183.945770	185.161728
ENSG00000267122.1	ENSG00000267122	chr19	-	2212029	2215565	0.000000	0.000000	0.000000
ENSG00000104886.12	PLEKHJ1	chr19	-	2230084	2237704	0.782599	416.988071	419.744536
ENSG00000221411.1	MIR1227	chr19	-	2234062	2234149	0.477273	64.710502	65.138265
ENSG00000284129.1	MIR6789	chr19	-	2235829	2235926	0.000029	0.003932	0.003958
ENSG00000104897.10	SF3A2	chr19	+	2236824	2248655	0.658451	476.318471	479.467135
ENSG00000104899.8	AMH	chr19	+	2249309	2252073	0.000000	0.000000	0.000000
ENSG00000284272.1	MIR4321	chr19	+	2250639	2250718	0.000000	0.000000	0.000000
ENSG00000167476.10	JSRP1	chr19	-	2252252	2269759	0.015382	5.964875	6.004305
ENSG00000104904.12	OAZ1	chr19	+	2269509	2273490	10.365807	4187.198969	4214.878104
ENSG00000273734.1	ENSG00000273734	chr19	+	2269525	2341172	0.000000	0.000000	0.000000
ENSG00000188305.6	PEAK3	chr19	-	2274631	2282175	0.000000	0.000000	0.000000
ENSG00000220008.4	LINGO3	chr19	-	2287164	2308154	0.030364	9.075168	9.135159
ENSG00000288156.1	ENSG00000288156	chr19	+	2293173	2295781	0.000000	0.000000	0.000000
ENSG00000286880.1	ENSG00000286880	chr19	-	2315162	2316875	0.000000	0.000000	0.000000
ENSG00000130332.15	LSM7	chr19	-	2321520	2328611	0.547915	621.640610	625.749914
ENSG00000005206.17	SPPL2B	chr19	+	2328615	2355095	0.289140	132.619290	133.495959
ENSG00000178297.15	TMPRSS9	chr19	+	2360238	2426261	0.000000	0.000000	0.000000
ENSG00000099800.8	TIMM13	chr19	-	2425625	2427586	0.948918	128.657937	129.508420
ENSG00000176619.13	LMNB2	chr19	-	2427638	2456959	2.039232	357.392470	359.754983
ENSG00000283728.1	MIR7108	chr19	-	2434914	2435000	0.000000	0.000000	0.000000
ENSG00000267201.1	LINC01775	chr19	-	2458935	2462185	0.000000	0.000000	0.000000
ENSG00000099860.9	GADD45B	chr19	+	2476122	2478259	2.792797	653.730049	658.051477
ENSG00000252962.1	RNU6-993P	chr19	-	2503047	2503141	0.000000	0.000000	0.000000
ENSG00000176533.13	GNG7	chr19	-	2511219	2702694	0.568302	83.539435	84.091665
ENSG00000105694.3	ELOCP28	chr19	+	2538112	2538754	0.000000	0.000000	0.000000
ENSG00000263974.2	RN7SL121P	chr19	-	2595019	2595291	0.000000	0.000000	0.000000
ENSG00000267412.1	ENSG00000267412	chr19	-	2610155	2611862	0.000000	0.000000	0.000000
ENSG00000277904.1	MIR7850	chr19	+	2630715	2630793	0.000000	0.000000	0.000000
ENSG00000267214.1	ENSG00000267214	chr19	+	2631954	2632849	0.000000	0.000000	0.000000
ENSG00000267749.1	ENSG00000267749	chr19	-	2641838	2643853	0.000000	0.000000	0.000000
ENSG00000276097.1	ENSG00000276097	chr19	-	2700689	2701266	0.000000	0.000000	0.000000
ENSG00000176490.5	DIRAS1	chr19	-	2714567	2721372	0.000000	0.000000	0.000000
ENSG00000267001.1	ENSG00000267001	chr19	-	2717769	2740048	0.000000	0.000000	0.000000
ENSG00000286460.1	ENSG00000286460	chr19	+	2721710	2724517	0.000000	0.000000	0.000000
ENSG00000261342.1	ENSG00000261342	chr19	-	2727743	2729327	0.000000	0.000000	0.000000
ENSG00000141873.11	SLC39A3	chr19	-	2732204	2740028	0.098013	43.045697	43.330247
ENSG00000104969.11	SGTA	chr19	-	2754715	2783362	0.441288	225.050719	226.538399
ENSG00000172009.15	THOP1	chr19	+	2785503	2815807	0.659316	186.544640	187.777778
ENSG00000172006.12	ZNF554	chr19	+	2819868	2836735	0.000000	0.000000	0.000000
ENSG00000186300.12	ZNF555	chr19	+	2841437	2860471	0.000000	0.000000	0.000000
ENSG00000267063.1	ENSG00000267063	chr19	-	2847227	2858716	0.000000	0.000000	0.000000
ENSG00000287766.1	ENSG00000287766	chr19	+	2862270	2864428	0.000000	0.000000	0.000000
ENSG00000172000.7	ZNF556	chr19	+	2867335	2883445	0.000000	0.000000	0.000000
ENSG00000267398.1	ENSG00000267398	chr19	-	2874950	2875592	0.000000	0.000000	0.000000
ENSG00000266938.1	ENSG00000266938	chr19	-	2896625	2897222	0.000000	0.000000	0.000000
ENSG00000171970.14	ZNF57	chr19	+	2900928	2918473	0.000000	0.000000	0.000000
ENSG00000253392.4	ENSG00000253392	chr19	-	2908371	2926847	0.000000	0.000000	0.000000
ENSG00000175691.9	ZNF77	chr19	-	2933218	2944971	0.000000	0.000000	0.000000
ENSG00000279452.1	ENSG00000279452	chr19	+	2949035	2950644	0.000000	0.000000	0.000000
ENSG00000288906.1	ENSG00000288906	chr19	-	2949661	2950658	0.000000	0.000000	0.000000
ENSG00000104953.20	TLE6	chr19	+	2977538	2995179	0.000000	0.000000	0.000000
ENSG00000065717.16	TLE2	chr19	-	2997639	3047635	0.000000	0.000000	0.000000
ENSG00000267469.1	ENSG00000267469	chr19	+	3052910	3053724	0.185355	25.131141	25.297268
ENSG00000104964.15	TLE5	chr19	-	3052910	3063107	3.506581	1433.062246	1442.535387
ENSG00000088256.9	GNA11	chr19	+	3094362	3123999	0.160064	44.845437	45.141884
ENSG00000267139.1	ENSG00000267139	chr19	-	3118665	3119304	0.000000	0.000000	0.000000
ENSG00000267688.1	ENSG00000267688	chr19	-	3121116	3122128	0.000000	0.000000	0.000000
ENSG00000266944.1	ENSG00000266944	chr19	+	3130717	3131398	96.429558	13074.288859	13160.715372
ENSG00000060558.4	GNA15	chr19	+	3136033	3163749	0.586270	96.920881	97.561569
ENSG00000267551.3	GNA15-DT	chr19	-	3141576	3155175	0.000000	0.000000	0.000000
ENSG00000125910.6	S1PR4	chr19	+	3172346	3180332	1.126879	162.457902	163.531816
ENSG00000289471.2	ENSG00000289471	chr19	-	3178326	3178708	0.000000	0.000000	0.000000
ENSG00000125912.11	NCLN	chr19	+	3185563	3209575	1.689820	273.236399	275.042606
ENSG00000161082.13	CELF5	chr19	+	3224661	3297076	0.000000	0.000000	0.000000
ENSG00000267448.6	ENSG00000267448	chr19	-	3296765	3306887	0.000000	0.000000	0.000000
ENSG00000141905.19	NFIC	chr19	+	3314403	3469217	0.054233	39.953572	40.217682
ENSG00000280103.1	ENSG00000280103	chr19	-	3355554	3355955	0.000000	0.000000	0.000000
ENSG00000279599.1	ENSG00000279599	chr19	+	3371395	3371602	0.000000	0.000000	0.000000
ENSG00000095932.7	SMIM24	chr19	-	3473986	3480525	0.000000	0.000000	0.000000
ENSG00000284638.2	SMIM44	chr19	-	3482110	3483441	0.000000	0.000000	0.000000
ENSG00000129932.10	DOHH	chr19	-	3490821	3500674	0.495050	80.750476	81.284270
ENSG00000105325.15	FZR1	chr19	+	3506311	3538334	0.293500	55.225464	55.590527
ENSG00000252408.1	ENSG00000252408	chr19	-	3521248	3521320	0.000000	0.000000	0.000000
ENSG00000161091.15	MFSD12	chr19	-	3538261	3574290	0.155413	135.739616	136.636912
ENSG00000183397.6	TEKTIP1	chr19	+	3539171	3544030	0.000000	0.000000	0.000000
ENSG00000267436.1	ENSG00000267436	chr19	+	3544199	3557569	0.000000	0.000000	0.000000
ENSG00000267231.1	ENSG00000267231	chr19	+	3558015	3558486	0.000000	0.000000	0.000000
ENSG00000279590.1	ENSG00000279590	chr19	-	3567278	3567959	0.018328	2.484980	2.501407
ENSG00000266959.1	ENSG00000266959	chr19	-	3568120	3568273	15.370130	2083.941103	2097.716824
ENSG00000064961.19	HMG20B	chr19	+	3572777	3579088	0.813670	304.858074	306.873313
ENSG00000179855.9	GIPC3	chr19	+	3585478	3593541	0.000000	0.000000	0.000000
ENSG00000006638.13	TBXA2R	chr19	-	3594507	3606875	0.000000	0.000000	0.000000
ENSG00000226800.5	CACTIN-AS1	chr19	+	3607247	3613930	0.000000	0.000000	0.000000
ENSG00000105298.14	CACTIN	chr19	-	3610645	3626815	0.254876	57.366739	57.745957
ENSG00000186111.11	PIP5K1C	chr19	-	3630183	3700468	0.037008	38.938456	39.195855
ENSG00000267304.1	ENSG00000267304	chr19	+	3672582	3674295	0.000000	0.000000	0.000000
ENSG00000105289.15	TJP3	chr19	+	3708362	3750813	0.000000	0.000000	0.000000
ENSG00000011132.12	APBA3	chr19	-	3750772	3761692	0.321837	153.201594	154.214320
ENSG00000267205.1	ENSG00000267205	chr19	+	3753840	3756517	0.000000	0.000000	0.000000
ENSG00000267138.1	ENSG00000267138	chr19	-	3754620	3756659	0.222552	30.174453	30.373918
ENSG00000183617.5	MRPL54	chr19	+	3762682	3768575	0.836548	183.751749	184.966425
ENSG00000173976.16	RAX2	chr19	-	3769089	3772228	0.000000	0.000000	0.000000
ENSG00000267148.1	ENSG00000267148	chr19	-	3775996	3776182	0.000000	0.000000	0.000000
ENSG00000007264.15	MATK	chr19	-	3777970	3802129	0.000000	0.000000	0.000000
ENSG00000105278.12	ZFR2	chr19	-	3804024	3869038	0.000000	0.000000	0.000000
ENSG00000266989.1	FTLP5	chr19	+	3870991	3872107	0.000000	0.000000	0.000000
ENSG00000167654.18	ATCAY	chr19	+	3879864	3928082	0.000000	0.000000	0.000000
ENSG00000266627.2	RN7SL202P	chr19	-	3920245	3920506	0.000000	0.000000	0.000000
ENSG00000289254.1	ENSG00000289254	chr19	-	3932493	3951407	0.000000	0.000000	0.000000
ENSG00000077009.14	NMRK2	chr19	+	3933069	3942416	0.000000	0.000000	0.000000
ENSG00000167657.14	DAPK3	chr19	-	3958453	3971123	0.593970	129.626955	130.483843
ENSG00000283928.1	MIR637	chr19	-	3961414	3961512	0.000000	0.000000	0.000000
ENSG00000167658.16	EEF2	chr19	-	3976056	3985463	37.923401	6613.101474	6656.816839
ENSG00000206775.1	SNORD37	chr19	-	3982507	3982572	0.000000	0.000000	0.000000
ENSG00000105229.7	PIAS4	chr19	+	4007736	4039386	0.184529	72.530299	73.009755
ENSG00000178951.9	ZBTB7A	chr19	-	4043303	4066899	0.564688	80.166516	80.696450
ENSG00000268670.1	ENSG00000268670	chr19	-	4061615	4062749	0.000000	0.000000	0.000000
ENSG00000126934.15	MAP2K2	chr19	-	4090321	4124122	0.607243	657.355560	661.700955
ENSG00000278007.1	Metazoa_SRP	chr19	+	4127492	4127732	0.000000	0.000000	0.000000
ENSG00000060566.14	CREB3L3	chr19	+	4153631	4173054	0.000000	0.000000	0.000000
ENSG00000077463.15	SIRT6	chr19	-	4174109	4182566	0.135014	48.555959	48.876935
ENSG00000089847.13	ANKRD24	chr19	+	4182689	4224814	0.000000	0.000000	0.000000
ENSG00000105246.6	EBI3	chr19	+	4229523	4237528	5.162420	777.587912	782.728093
ENSG00000280247.1	ENSG00000280247	chr19	-	4246339	4247358	0.000000	0.000000	0.000000
ENSG00000105248.16	YJU2	chr19	+	4247080	4269088	0.369516	92.568369	93.180285
ENSG00000105251.11	SHD	chr19	+	4279266	4290722	0.000000	0.000000	0.000000
ENSG00000167664.9	TMIGD2	chr19	-	4292227	4302431	0.000000	0.000000	0.000000
ENSG00000105255.11	FSD1	chr19	+	4304598	4323843	0.000000	0.000000	0.000000
ENSG00000178078.12	STAP2	chr19	-	4324043	4342786	0.000000	0.000000	0.000000
ENSG00000269425.1	ENSG00000269425	chr19	+	4339577	4343491	0.000000	0.000000	0.000000
ENSG00000008382.16	MPND	chr19	+	4343527	4360086	0.000000	0.000000	0.000000
ENSG00000269807.1	ENSG00000269807	chr19	-	4347244	4354057	0.000000	0.000000	0.000000
ENSG00000267938.1	EIF1P6	chr19	-	4347780	4349061	0.000000	0.000000	0.000000
ENSG00000269318.1	ENSG00000269318	chr19	-	4356637	4358448	0.284216	38.535094	38.789827
ENSG00000141985.9	SH3GL1	chr19	-	4360370	4400547	0.659987	283.993214	285.870528
ENSG00000267980.1	ENSG00000267980	chr19	+	4363789	4364640	0.000000	0.000000	0.000000
ENSG00000167670.16	CHAF1A	chr19	+	4402640	4445018	0.515398	107.186204	107.894750
ENSG00000267255.1	ENSG00000267255	chr19	-	4429689	4430934	0.000000	0.000000	0.000000
ENSG00000167671.12	UBXN6	chr19	-	4444999	4457794	0.275299	88.062376	88.644505
ENSG00000266437.1	MIR4746	chr19	+	4445978	4446048	0.000000	0.000000	0.000000
ENSG00000267030.1	ENSG00000267030	chr19	+	4447304	4448217	0.000000	0.000000	0.000000
ENSG00000280239.1	ENSG00000280239	chr19	+	4448810	4450836	0.009106	1.234626	1.242788
ENSG00000267769.1	ENSG00000267769	chr19	+	4454014	4455286	0.000000	0.000000	0.000000
ENSG00000267011.5	ENSG00000267011	chr19	-	4457962	4471493	0.000000	0.000000	0.000000
ENSG00000167674.15	HDGFL2	chr19	+	4472297	4502208	1.249883	336.825894	339.052454
ENSG00000167676.5	PLIN4	chr19	-	4502192	4518486	0.000000	0.000000	0.000000
ENSG00000214456.8	PLIN5	chr19	-	4522531	4535224	0.003254	1.116262	1.123641
ENSG00000267385.1	ENSG00000267385	chr19	-	4528427	4540067	0.000000	0.000000	0.000000
ENSG00000171236.10	LRG1	chr19	-	4536402	4540036	0.000000	0.000000	0.000000
ENSG00000167680.17	SEMA6B	chr19	-	4542593	4581776	0.000000	0.000000	0.000000
ENSG00000267408.1	ENSG00000267408	chr19	+	4621194	4622307	3.695473	501.046385	504.358511
ENSG00000185361.9	TNFAIP8L1	chr19	+	4639516	4655568	0.164492	38.682880	38.938590
ENSG00000074842.8	MYDGF	chr19	-	4641374	4670362	0.508402	227.890387	229.396838
ENSG00000268565.1	ENSG00000268565	chr19	-	4654964	4655524	0.000000	0.000000	0.000000
ENSG00000142002.19	DPP9	chr19	-	4674341	4724673	0.333071	165.406308	166.499712
ENSG00000205790.1	DPP9-AS1	chr19	+	4679282	4685948	0.000000	0.000000	0.000000
ENSG00000287884.1	ENSG00000287884	chr19	+	4692021	4694340	0.000000	0.000000	0.000000
ENSG00000176840.14	MIR7-3HG	chr19	+	4769031	4785077	0.000000	0.000000	0.000000
ENSG00000207630.1	MIR7-3	chr19	+	4770670	4770779	0.000000	0.000000	0.000000
ENSG00000268536.2	ENSG00000268536	chr19	-	4785022	4791318	0.000000	0.000000	0.000000
ENSG00000141965.5	FEM1A	chr19	+	4791734	4801273	0.309892	42.016344	42.294090
ENSG00000269604.1	ENSG00000269604	chr19	-	4791745	4795559	0.000000	0.000000	0.000000
ENSG00000290068.1	ENSG00000290068	chr19	-	4812431	4812876	0.000000	0.000000	0.000000
ENSG00000127666.11	TICAM1	chr19	-	4815932	4831712	1.130775	153.314806	154.328281
ENSG00000267484.1	ENSG00000267484	chr19	+	4838332	4838907	0.000000	0.000000	0.000000
ENSG00000105355.9	PLIN3	chr19	-	4838341	4867694	1.428806	265.929922	267.687830
ENSG00000205784.4	ARRDC5	chr19	-	4890437	4902896	0.000000	0.000000	0.000000
ENSG00000276043.5	UHRF1	chr19	+	4903080	4962154	1.382421	250.332358	251.987160
ENSG00000263409.1	MIR4747	chr19	+	4932687	4932740	0.000000	0.000000	0.000000
ENSG00000127663.15	KDM4B	chr19	+	4969113	5153598	0.459389	180.713587	181.908179
ENSG00000105426.19	PTPRS	chr19	-	5158495	5340812	0.000000	0.000000	0.000000
ENSG00000267550.1	PTPRS-AS1	chr19	+	5178119	5178464	0.000000	0.000000	0.000000
ENSG00000239524.2	RPL32P34	chr19	+	5277734	5278133	82.252676	11152.132891	11225.853150
ENSG00000274447.1	ENSG00000274447	chr19	+	5294247	5294696	0.000000	0.000000	0.000000
ENSG00000105428.6	ZNRF4	chr19	+	5455417	5456856	0.000000	0.000000	0.000000
ENSG00000223573.7	TINCR	chr19	-	5558167	5578349	0.000000	0.000000	0.000000
ENSG00000233270.1	SNRPEP4	chr19	-	5576660	5576938	17.369176	2354.979417	2370.546815
ENSG00000130254.12	SAFB2	chr19	-	5586999	5624046	1.038959	302.620805	304.621255
ENSG00000160633.13	SAFB	chr19	+	5623035	5668478	1.515777	540.243671	543.814907
ENSG00000130255.13	RPL36	chr19	+	5674947	5691875	3.313341	8906.986139	8965.865040
ENSG00000174917.9	MICOS13	chr19	-	5678421	5680516	2.098372	784.003739	789.186331
ENSG00000167733.14	HSD11B1L	chr19	+	5680604	5688523	0.000000	0.000000	0.000000
ENSG00000196365.12	LONP1	chr19	-	5691834	5720572	0.826204	369.561796	372.004754
ENSG00000174898.16	CATSPERD	chr19	+	5720637	5778734	0.000000	0.000000	0.000000
ENSG00000212123.4	PRR22	chr19	-	5782960	5784746	0.000000	0.000000	0.000000
ENSG00000267157.1	ENSG00000267157	chr19	-	5784005	5785619	0.000000	0.000000	0.000000
ENSG00000141994.16	DUS3L	chr19	-	5784832	5791225	0.280799	80.639297	81.172356
ENSG00000171119.3	NRTN	chr19	+	5805067	5828324	0.000000	0.000000	0.000000
ENSG00000289543.2	ENSG00000289543	chr19	+	5828335	5829289	0.000000	0.000000	0.000000
ENSG00000156413.15	FUT6	chr19	-	5830408	5839722	0.000000	0.000000	0.000000
ENSG00000171124.14	FUT3	chr19	-	5842888	5851471	0.000000	0.000000	0.000000
ENSG00000267709.1	ENSG00000267709	chr19	+	5847467	5858239	0.000000	0.000000	0.000000
