#gene1	gene2	strand1(gene/fusion)	strand2(gene/fusion)	breakpoint1	breakpoint2	site1	site2	type	split_reads1	split_reads2	discordant_mates	coverage1	coverage2	confidence	reading_frame	tags	retained_protein_domains	closest_genomic_breakpoint1	closest_genomic_breakpoint2	gene_id1	gene_id2	transcript_id1	transcript_id2	direction1	direction2	filters	fusion_transcript	peptide_sequence	read_identifiers
NUMBL	ACTMAP	-/.	-/.	chr19:40681859	chr19:40749178	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105245.9	ENSG00000188493.15	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF492	ENSG00000284428	+/+	-/+	chr19:22667172	chr19:23265569	3'UTR	intron	deletion/5'-5'	0	0	0	3	1	low	.	.	.	.	.	ENSG00000229676.3	ENSG00000284428.1	.	.	downstream	upstream	mismatches	.	.	.
CACTIN(3168),PIP5K1C(200)	PIP5K1C	./.	-/.	chr19:3629983	chr19:3635642	intergenic	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000186111.11	.	.	downstream	upstream	read_through	.	.	.
RPL7AP10	ZNF708	-/-	-/-	chr19:21149909	chr19:21303983	exon	intron	deletion/read-through	0	0	0	177	0	low	.	.	.	.	.	ENSG00000240522.1	ENSG00000182141.10	.	.	downstream	upstream	mismatches(5)	.	.	.
PGLYRP2	CYP4F23P(6884),ENSG00000267135(20030)	-/.	./.	chr19:15494719	chr19:15591593	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000161031.13	.	.	.	downstream	upstream	mismatches	.	.	.
APOC1P1(2434),APOC4(8300)	RELB	./.	+/.	chr19:44933937	chr19:45008059	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000104856.15	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000268750	ZNF814	+/.	-/.	chr19:57840069	chr19:57887192	intron	intron	deletion/read-through/5'-5'	0	0	0	1	0	low	.	.	.	.	.	ENSG00000268750.7	ENSG00000204514.11	.	.	downstream	upstream	read_through(1)	.	.	.
EEF1A1P7	EEF1A1P7(77),LINC01531(15382)	+/+	./+	chr19:35384042	chr19:35384129	exon	intergenic	deletion/read-through	0	0	0	472	382	low	.	.	.	.	.	ENSG00000268222.1	.	.	.	downstream	upstream	read_through	.	.	.
ENSG00000267022	ZNF229(2065),ZNF285BP(16998)	+/.	./.	chr19:44056503	chr19:44450643	intron	intergenic	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000267022.1	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000286098	ENSG00000291101	+/.	+/.	chr19:11991027	chr19:12232297	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000286098.1	ENSG00000291101.1	.	.	downstream	upstream	mismatches(1)	.	.	.
ACP7	FBL(13435),FCGBP(3509)	+/.	./.	chr19:39105679	chr19:39859814	intron	intergenic	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000183760.11	.	.	.	downstream	upstream	mismatches	.	.	.
ZNF441	ZNF44	+/.	-/.	chr19:11779593	chr19:12235222	intron	intron	deletion/5'-5'	0	0	0	1	3	low	.	.	.	.	.	ENSG00000197044.11	ENSG00000197857.16	.	.	downstream	upstream	duplicates	.	.	.
QPCTL	FBXO46	+/.	-/.	chr19:45702760	chr19:45729130	intron	intron	deletion/read-through/5'-5'	0	0	0	3	0	low	.	.	.	.	.	ENSG00000011478.13	ENSG00000177051.6	.	.	downstream	upstream	read_through(1)	.	.	.
ENSG00000267509	ENSG00000267509(80067),ENSG00000266928(88596)	+/.	./.	chr19:28091955	chr19:28205497	intron	intergenic	deletion/read-through	0	0	0	2	2	low	.	.	.	.	.	ENSG00000267509.5	.	.	.	downstream	upstream	mismatches	.	.	.
SULT2A1	PLA2G4C	-/.	-/.	chr19:47876901	chr19:48072094	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000105398.4	ENSG00000105499.14	.	.	downstream	upstream	mismatches	.	.	.
DOCK6	ODAD3	-/.	-/.	chr19:11233916	chr19:11287414	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000130158.14	ENSG00000198003.12	.	.	downstream	upstream	mismatches(1)	.	.	.
CNN2	RPS4XP22(58),ZNF812P(5793),ENSG00000291231(5793)	+/.	./.	chr19:1037985	chr19:9684131	3'UTR	intergenic	duplication	0	0	0	9	0	low	.	.	.	.	.	ENSG00000064666.15	.	.	.	upstream	downstream	homopolymer(1)	.	.	.
ENSG00000269242	RPL10P16	-/-	-/-	chr19:12643865	chr19:12643884	3'UTR	exon	duplication	0	0	0	100	132	low	.	.	.	.	.	ENSG00000269242.1	ENSG00000178464.6	.	.	upstream	downstream	hairpin	.	.	.
ARHGEF18-AS1	PNPLA6(12317),CAMSAP3(21782)	-/.	./.	chr19:7392041	chr19:7574081	intron	intergenic	deletion/read-through	0	0	0	3	1	low	.	.	.	.	.	ENSG00000267852.1	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000267262	CLPP	+/.	+/.	chr19:6073242	chr19:6366895	intron	intron	deletion/read-through	0	0	0	4	4	low	.	.	.	.	.	ENSG00000267262.2	ENSG00000125656.11	.	.	downstream	upstream	mismatches(3)	.	.	.
GRAMD1A	LSR	+/.	+/.	chr19:35010072	chr19:35253060	intron	intron	deletion/read-through	0	0	0	0	7	low	.	.	.	.	.	ENSG00000089351.15	ENSG00000105699.17	.	.	downstream	upstream	mismatches(1)	.	.	.
MBD3	GNG7	-/.	-/.	chr19:1590243	chr19:2561833	intron	intron	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000071655.18	ENSG00000176533.13	.	.	downstream	upstream	mismatches	.	.	.
ZNF329	ENSG00000283515	-/.	+/.	chr19:58135496	chr19:58245533	intron	intron	deletion/read-through/3'-3'	0	0	0	2	1	low	.	.	.	.	.	ENSG00000181894.15	ENSG00000283515.1	.	.	downstream	upstream	inconsistently_clipped(1)	.	.	.
ZNF600(721),ZNF28(9880)	ENSG00000267943	./+	+/+	chr19:52787528	chr19:53012341	intergenic	exon	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	.	ENSG00000267943.1	.	.	downstream	upstream	mismatches	.	.	.
RPS4XP21	RPS4XP20	-/-	-/-	chr19:34092659	chr19:34022777	exon	exon	deletion/read-through	0	0	0	15	86	low	.	.	.	.	.	ENSG00000186008.7	ENSG00000249987.1	.	.	upstream	downstream	mismatches	.	.	.
ZNF544	ZNF584	+/.	+/.	chr19:58255006	chr19:58414552	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000198131.15	ENSG00000171574.19	.	.	downstream	upstream	mismatches	.	.	.
ZNF444	ZSCAN5A	+/.	-/.	chr19:56133214	chr19:56323269	intron	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000167685.15	ENSG00000131848.10	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000268379	ENSG00000268379(40),ZNF264(13539)	+/+	./+	chr19:57177751	chr19:57177961	exon	intergenic	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000268379.1	.	.	.	downstream	upstream	read_through	.	.	.
PIP5K1C	SNRPEP4	-/.	-/.	chr19:3630987	chr19:5576869	3'UTR	exon	inversion/3'-3'	1	0	0	1	12	low	.	.	.	.	.	ENSG00000186111.11	ENSG00000233270.1	.	.	downstream	downstream	min_support	.	.	.
KCTD15(31803),ENSG00000289539(57528)	ENSG00000287526	./.	-/.	chr19:33847566	chr19:34013613	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000287526.1	.	.	downstream	upstream	mismatches(1)	.	.	.
KIR2DL3	NLRP2	+/.	+/.	chr19:54745968	chr19:54956833	intron	intron	deletion/read-through	0	0	0	1	4	low	.	.	.	.	.	ENSG00000243772.8	ENSG00000022556.16	.	.	downstream	upstream	mismatches	.	.	.
GIPC3	MAP2K2	+/.	-/.	chr19:3588092	chr19:4070790	intron	intergenic	deletion/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000179855.9	ENSG00000126934.15	.	.	downstream	upstream	mismatches(1)	.	.	.
MAST3	ENSG00000268650	+/.	+/.	chr19:18135406	chr19:18206975	intron	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000099308.13	ENSG00000268650.3	.	.	downstream	upstream	mismatches	.	.	.
RPL36AP51	RPL36AP50	+/+	+/+	chr19:21233461	chr19:54973963	exon	exon	deletion	0	0	0	139	36	low	.	.	.	.	.	ENSG00000242291.1	ENSG00000243494.1	.	.	downstream	upstream	mismatches	.	.	.
CD79A	CD79A	+/+	+/+	chr19:41881125	chr19:41880984	3'UTR	3'UTR	duplication	0	0	0	14	11	low	.	.	.	.	.	ENSG00000105369.10	ENSG00000105369.10	.	.	downstream	upstream	hairpin(1)	.	.	.
MAP4K1-AS1	CAPN12	+/.	-/.	chr19:38600894	chr19:38758738	intron	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000267291.1	ENSG00000182472.9	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000271299(3981),CYP2A13(10363)	HNRNPUL1	./.	+/.	chr19:41078088	chr19:41286889	intergenic	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000105323.18	.	.	downstream	upstream	mismatches	.	.	.
OLFM2	RAVER1	-/.	-/.	chr19:9888291	chr19:10323918	intron	intron	deletion	0	0	0	2	2	low	.	.	.	.	.	ENSG00000105088.9	ENSG00000161847.15	.	.	downstream	upstream	mismatches(1)	.	.	.
ENSG00000266950(4955),FBXL12(3011)	OLFM2	./.	-/.	chr19:9807256	chr19:9891201	intergenic	intron	deletion/read-through	0	0	0	2	0	low	.	.	.	.	.	.	ENSG00000105088.9	.	.	downstream	upstream	multimappers(1)	.	.	.
SCAMP4	ZNF556	+/+	+/+	chr19:1922536	chr19:2870157	exon	intron	deletion	0	0	0	1	0	low	.	.	.	.	.	ENSG00000227500.11	ENSG00000172000.7	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF562(695),RPS4XP22(7499)	OLFM2	./.	-/.	chr19:9675795	chr19:9861863	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000105088.9	.	.	downstream	upstream	mismatches	.	.	.
NPAS1	ZNF541	+/.	-/.	chr19:47042012	chr19:47533573	intron	intron	deletion/5'-5'	0	0	0	2	1	low	.	.	.	.	.	ENSG00000130751.10	ENSG00000118156.13	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000234848	ZNF791	+/.	+/.	chr19:12458759	chr19:12613447	intron	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000234848.1	ENSG00000173875.14	.	.	downstream	upstream	mismatches	.	.	.
FBXO17	SYCN(9979),IFNL3P1(22191)	-/.	./.	chr19:38964444	chr19:39214242	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000269190.6	.	.	.	downstream	upstream	mismatches	.	.	.
ZNF627	ENSG00000289985(3189),ZNF823(23085)	+/.	./.	chr19:11582505	chr19:11698180	intron	intergenic	deletion/read-through	0	0	1	2	1	low	.	.	.	.	.	ENSG00000198551.10	.	.	.	downstream	upstream	min_support	.	.	.
PDE4C	FKBP8	-/.	-/.	chr19:18278662	chr19:18533981	intergenic	intron	deletion/read-through	0	0	0	3	0	low	.	.	.	.	.	ENSG00000105650.23	ENSG00000105701.16	.	.	downstream	upstream	mismatches(1)	.	.	.
UHRF1	UHRF1	+/.	+/.	chr19:4954110	chr19:4954212	intron	intron	duplication	1	0	0	1	1	low	.	.	.	.	.	ENSG00000276043.5	ENSG00000276043.5	.	.	upstream	downstream	min_support	.	.	.
CACTIN(1950),PIP5K1C(1418)	TJP3	./.	+/.	chr19:3628765	chr19:3743106	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000105289.15	.	.	downstream	upstream	mismatches	.	.	.
DHPS(340),ENSG00000268945(473)	CLEC17A	./.	+/.	chr19:12682220	chr19:14591409	intergenic	intron	deletion	0	0	0	2	2	low	.	.	.	.	.	.	ENSG00000187912.12	.	.	downstream	upstream	mismatches	.	.	.
RNU6-945P(19909),C19orf47(43)	SPTBN4	./.	+/.	chr19:40319493	chr19:40473349	intergenic	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000160460.17	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000215765	NLRP7	+/.	-/.	chr19:54762524	chr19:54956833	intron	intron	deletion/read-through/5'-5'	0	0	0	1	4	low	.	.	.	.	.	ENSG00000215765.3	ENSG00000167634.12	.	.	downstream	upstream	mismatches	.	.	.
CHST8	RPS4XP23	+/+	+/+	chr19:33753936	chr19:34021698	intron	exon	deletion/read-through	0	0	0	0	20	low	.	.	.	.	.	ENSG00000124302.13	ENSG00000239253.1	.	.	downstream	upstream	mismatches(1)	.	.	.
CARD8	CARD8	-/-	-/-	chr19:48189405	chr19:48189418	intron	intron	duplication/ITD	0	0	0	2	0	low	.	.	.	.	.	ENSG00000105483.18	ENSG00000105483.18	.	.	upstream	downstream	homopolymer(1)	.	.	.
EEF1A1P7	RBM42	+/+	+/+	chr19:35383722	chr19:35631798	exon	exon	deletion/read-through	0	0	0	602	0	low	.	.	.	.	.	ENSG00000268222.1	ENSG00000126254.12	.	.	downstream	upstream	mismatches(4)	.	.	.
CLEC4OP	CIB3	-/.	-/.	chr19:15855216	chr19:16167709	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000291059.1	ENSG00000141977.9	.	.	downstream	upstream	mismatches	.	.	.
C19orf25	ENSG00000267059	-/.	-/.	chr19:1477126	chr19:1589218	intron	intron	deletion/read-through	0	0	0	1	0	low	.	.	.	.	.	ENSG00000119559.17	ENSG00000267059.2	.	.	downstream	upstream	mismatches(1)	.	.	.
SCAMP4	AP3D1	+/.	-/.	chr19:1915737	chr19:2107549	intron	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000227500.11	ENSG00000065000.20	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000283269	ENSG00000283269	-/.	-/.	chr19:28684406	chr19:28684475	intron	intron	duplication/ITD	0	0	0	1	1	low	.	.	.	.	.	ENSG00000283269.2	ENSG00000283269.2	.	.	upstream	downstream	mismatches(1)	.	.	.
RFX1(9392),RLN3(11717)	ASF1B	./.	-/.	chr19:14016431	chr19:14134021	intergenic	intron	deletion/read-through	0	0	0	5	4	low	.	.	.	.	.	.	ENSG00000105011.9	.	.	downstream	upstream	mismatches	.	.	.
PPP5D1P	C5AR1	-/.	+/.	chr19:46510587	chr19:47293647	intron	intron	deletion/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000291145.1	ENSG00000197405.8	.	.	downstream	upstream	mismatches	.	.	.
ADGRE2	OR7A15P(12720),OR7C2(709)	-/.	./.	chr19:14753704	chr19:14940780	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000127507.18	.	.	.	downstream	upstream	mismatches	.	.	.
SULT2B1	TULP2	+/.	-/.	chr19:48581632	chr19:48881561	intron	intron	deletion/read-through/5'-5'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000088002.12	ENSG00000104804.9	.	.	downstream	upstream	mismatches	.	.	.
VN1R6P(14669),ZNF845(3037)	ENSG00000241434	./+	+/+	chr19:53330712	chr19:53495952	intergenic	exon	deletion/read-through	0	0	0	37	12	low	.	.	.	.	.	.	ENSG00000241434.1	.	.	downstream	upstream	mismatches	.	.	.
HDGFL2	HDGFL2	+/+	+/+	chr19:4494304	chr19:4494260	CDS	CDS	duplication/ITD	0	0	0	1	2	low	.	.	.	.	.	ENSG00000167674.15	ENSG00000167674.15	.	.	downstream	upstream	hairpin(1)	.	.	.
RPS4XP21	RPS4XP20	-/-	-/-	chr19:34093092	chr19:34023063	exon	exon	deletion/read-through	0	0	0	111	62	low	.	.	.	.	.	ENSG00000186008.7	ENSG00000249987.1	.	.	upstream	downstream	mismatches	.	.	.
ENSG00000290755	ZNF347	-/-	-/-	chr19:53600038	chr19:53151967	exon	intron	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000290755.1	ENSG00000197937.13	.	.	upstream	downstream	mismatches(1)	.	.	.
TPGS1	GZMM	+/.	+/.	chr19:515526	chr19:546384	intron	intron	deletion/read-through	0	0	0	2	0	low	.	.	.	.	.	ENSG00000141933.9	ENSG00000197540.8	.	.	downstream	upstream	mismatches	.	.	.
EML2	FOXA3	-/.	+/.	chr19:45639780	chr19:45867567	intron	intron	deletion/read-through/3'-3'	0	0	0	2	1	low	.	.	.	.	.	ENSG00000125746.18	ENSG00000170608.3	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF57	PIAS4	+/.	+/.	chr19:2903810	chr19:4020012	intron	intron	deletion	0	0	0	2	5	low	.	.	.	.	.	ENSG00000171970.14	ENSG00000105229.7	.	.	downstream	upstream	mismatches(2)	.	.	.
CBLC	KLC3	+/.	+/.	chr19:44792176	chr19:45339075	intron	intron	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000142273.13	ENSG00000104892.17	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000269289(43236),RNA5-8SP4(3087)	ENSG00000269289(43243),RNA5-8SP4(3080)	./.	./.	chr19:24001271	chr19:24001278	intergenic	intergenic	duplication/ITD	0	0	0	35	2	low	.	.	.	.	.	.	.	.	.	upstream	downstream	duplicates(1),hairpin(12)	.	.	.
SLC8A2	ENSG00000268746	-/.	+/.	chr19:47461064	chr19:47705979	intron	intron	deletion/read-through/3'-3'	0	0	0	1	5	low	.	.	.	.	.	ENSG00000118160.14	ENSG00000268746.1	.	.	downstream	upstream	mismatches(1)	.	.	.
ATCAY	MYDGF	+/.	-/.	chr19:3906919	chr19:4076137	intron	intergenic	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000167654.18	ENSG00000074842.8	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF565	ZNF565(933),ENSG00000267053(10472)	-/.	./.	chr19:36233594	chr19:36247190	intron	intergenic	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000196357.12	.	.	.	downstream	upstream	read_through(1)	.	.	.
SHKBP1	RAB4B	+/+	+/+	chr19:40585754	chr19:40793448	exon	intron	deletion/read-through	0	0	0	3	0	low	.	.	.	.	.	ENSG00000160410.15	ENSG00000167578.18	.	.	downstream	upstream	mismatches(1)	.	.	.
ENSG00000141979	TMEM38A	-/.	+/.	chr19:16539210	chr19:16670049	intron	intron	deletion/read-through/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000141979.4	ENSG00000072954.7	.	.	downstream	upstream	mismatches	.	.	.
COMP(18736),UPF1(21918)	UPF1	./.	+/.	chr19:18810041	chr19:18836836	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000005007.14	.	.	downstream	upstream	mismatches(1)	.	.	.
BICRA	SULT2A1(740),BSPH1(80991)	+/.	./.	chr19:47678092	chr19:47887055	intron	intergenic	deletion/read-through	0	0	0	0	3	low	.	.	.	.	.	ENSG00000063169.12	.	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF587B	ENSG00000269476	+/.	-/.	chr19:57840069	chr19:57887192	intron	intron	deletion/read-through/5'-5'	0	0	0	1	0	low	.	.	.	.	.	ENSG00000269343.9	ENSG00000269476.1	.	.	downstream	upstream	read_through(1)	.	.	.
ICAM3(6490),TYK2(4382)	DNM2	./.	+/.	chr19:10346151	chr19:10721340	intergenic	intron	deletion/read-through	0	0	0	2	2	low	.	.	.	.	.	.	ENSG00000079805.19	.	.	downstream	upstream	duplicates	.	.	.
ZNF738	LINC00664	+/.	+/.	chr19:21363705	chr19:21491538	intron	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000172687.14	ENSG00000268658.5	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000285589	CACNA1A	-/.	-/.	chr19:12677717	chr19:13271303	intron	intron	deletion	0	0	0	2	0	low	.	.	.	.	.	ENSG00000285589.1	ENSG00000141837.22	.	.	downstream	upstream	mismatches(1)	.	.	.
RFX2	CD70	-/.	-/.	chr19:6197671	chr19:6585195	intron	intron	deletion/read-through	0	0	0	1	4	low	.	.	.	.	.	ENSG00000087903.13	ENSG00000125726.11	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000290427	INSR	-/.	-/.	chr19:6978917	chr19:7183934	intron	intron	deletion/read-through	0	0	0	0	2	low	.	.	.	.	.	ENSG00000290427.1	ENSG00000171105.14	.	.	downstream	upstream	mismatches(1)	.	.	.
ZNF208	ZNF676	-/.	-/.	chr19:21979692	chr19:22186472	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000160321.16	ENSG00000196109.9	.	.	downstream	upstream	mismatches	.	.	.
XRCC1	ENSG00000283525	-/.	+/.	chr19:43565811	chr19:43693743	intron	intron	deletion/read-through/3'-3'	1	0	0	1	1	low	.	.	.	.	.	ENSG00000073050.12	ENSG00000283525.2	.	.	downstream	upstream	min_support	.	.	.
LINC02987	ENSG00000276631(7178),RN7SL340P(2775)	+/.	./.	chr19:27857341	chr19:29230315	intron	intergenic	deletion	0	0	1	1	3	low	.	.	.	.	.	ENSG00000267575.9	.	.	.	downstream	upstream	min_support	.	.	.
ZNF607	SIPA1L3	-/.	+/.	chr19:37703906	chr19:37945991	intron	intron	deletion/read-through/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000198182.13	ENSG00000105738.11	.	.	downstream	upstream	mismatches	.	.	.
RYR1	IFNL2(3161),IFNL1(23058)	+/.	./.	chr19:38592378	chr19:39273349	intron	intergenic	deletion	0	0	0	1	1	low	.	.	.	.	.	ENSG00000196218.14	.	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000267011	PLIN3	-/.	-/.	chr19:4465982	chr19:4865972	intron	intron	deletion/read-through	1	0	0	1	1	low	.	.	.	.	.	ENSG00000267011.5	ENSG00000105355.9	.	.	downstream	upstream	min_support	.	.	.
ZNF43	ZNF208	-/.	-/.	chr19:21833382	chr19:21939349	intron	intron	deletion/read-through	0	0	0	1	2	low	.	.	.	.	.	ENSG00000198521.12	ENSG00000160321.16	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000269399	SMIM7	+/+	-/+	chr19:16544543	chr19:16656859	exon	intron	deletion/read-through/5'-5'	0	0	0	1	2	low	.	.	.	.	.	ENSG00000269399.2	ENSG00000214046.9	.	.	downstream	upstream	mismatches	.	.	.
ZIM3	ZNF264	-/-	+/-	chr19:57139113	chr19:57222136	intron	3'UTR	deletion/read-through/3'-3'	0	0	0	0	7	low	.	.	.	.	.	ENSG00000141946.1	ENSG00000083844.11	.	.	downstream	upstream	duplicates(1)	.	.	.
EEF1A1P7	FFAR2(32870),KRTDAP(2687)	+/+	./+	chr19:35383699	chr19:35484637	exon	intergenic	deletion/read-through	0	0	0	557	0	low	.	.	.	.	.	ENSG00000268222.1	.	.	.	downstream	upstream	mismatches(4)	.	.	.
SEPTIN7P8(2281),ENSG00000238150(38)	ENSG00000238150	./+	+/+	chr19:53775561	chr19:53775612	intergenic	exon	deletion/read-through	0	0	0	281	292	low	.	.	.	.	.	.	ENSG00000238150.1	.	.	downstream	upstream	read_through	.	.	.
ZNF540	WDR87BP(28532),WDR87(1076)	+/.	./.	chr19:37593571	chr19:37883747	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000171817.17	.	.	.	downstream	upstream	mismatches	.	.	.
CIB3	PLVAP(1300),CCDC194(8554)	-/.	./.	chr19:16167053	chr19:17378642	intron	intergenic	deletion	0	0	0	2	3	low	.	.	.	.	.	ENSG00000141977.9	.	.	.	downstream	upstream	mismatches	.	.	.
RPS4XP21	RPS4XP20	-/-	-/-	chr19:34093232	chr19:34023208	exon	exon	deletion/read-through	0	0	0	74	25	low	.	.	.	.	.	ENSG00000186008.7	ENSG00000249987.1	.	.	upstream	downstream	mismatches	.	.	.
KCNN1	MAST3	+/.	+/.	chr19:17975530	chr19:18121101	intron	intron	deletion/read-through	0	0	0	2	0	low	.	.	.	.	.	ENSG00000105642.16	ENSG00000099308.13	.	.	downstream	upstream	mismatches(1)	.	.	.
PEX11G	ENSG00000267952	-/.	+/.	chr19:7491351	chr19:7514715	intron	intron	deletion/read-through/3'-3'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000104883.8	ENSG00000267952.1	.	.	downstream	upstream	mismatches(1)	.	.	.
SLC44A2(1565),ILF3-DT(5740)	SMARCA4	./.	+/.	chr19:10646122	chr19:11045179	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000127616.22	.	.	downstream	upstream	mismatches	.	.	.
TMEM143	ENSG00000287603	-/-	-/-	chr19:48362350	chr19:48567284	intron	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	ENSG00000161558.11	ENSG00000287603.1	.	.	downstream	upstream	mismatches	.	.	.
ZNF331	ENSG00000238150	+/.	+/.	chr19:53567615	chr19:53775519	intron	intergenic	deletion/read-through	0	0	0	0	263	low	.	.	.	.	.	ENSG00000130844.19	ENSG00000238150.1	.	.	downstream	upstream	low_entropy(3),mismatches(4)	.	.	.
LINC01480(8181),ENSG00000268027(107)	ENSG00000268027	./.	+/.	chr19:41545085	chr19:41545228	intergenic	intron	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	.	ENSG00000268027.5	.	.	downstream	upstream	read_through	.	.	.
SLC25A23	SLC25A23	-/-	-/-	chr19:6440344	chr19:6440399	3'UTR	3'UTR	duplication/ITD	1	0	0	4	4	low	.	.	.	.	.	ENSG00000125648.15	ENSG00000125648.15	.	.	upstream	downstream	intragenic_exonic	.	.	.
GYS1	TRPM4(39559),SLC6A21P(4077)	-/.	./.	chr19:48977583	chr19:49251395	intron	intergenic	deletion/read-through	0	0	0	1	1	low	.	.	.	.	.	ENSG00000104812.15	.	.	.	downstream	upstream	mismatches	.	.	.
SIPA1L3	SARS2	+/.	-/.	chr19:38780846	chr19:38926661	intergenic	intron	deletion/read-through/5'-5'	0	0	0	1	1	low	.	.	.	.	.	ENSG00000105738.11	ENSG00000104835.15	.	.	downstream	upstream	mismatches(1)	.	.	.
OR1M1(481),OR7G2(4257)	DNMT1	./.	-/.	chr19:9096150	chr19:10147432	intergenic	intron	deletion	0	0	0	1	2	low	.	.	.	.	.	.	ENSG00000130816.17	.	.	downstream	upstream	mismatches	.	.	.
PTPRS(111346),ZNRF4(3259)	CATSPERD	./.	+/.	chr19:5452158	chr19:5752904	intergenic	intron	deletion/read-through	0	0	0	2	1	low	.	.	.	.	.	.	ENSG00000174898.16	.	.	downstream	upstream	mismatches	.	.	.
ENSG00000267939	MUC16	+/.	-/.	chr19:8408915	chr19:8989194	intergenic	intron	deletion/5'-5'	0	0	0	2	2	low	.	.	.	.	.	ENSG00000267939.1	ENSG00000181143.16	.	.	downstream	upstream	mismatches(1)	.	.	.
SEPTIN7P8(2274),ENSG00000238150(45)	ENSG00000238150	./+	+/+	chr19:53775554	chr19:53775625	intergenic	exon	deletion/read-through	0	0	0	263	256	low	.	.	.	.	.	.	ENSG00000238150.1	.	.	downstream	upstream	read_through	.	.	.
SEPTIN7P8(2279),ENSG00000238150(40)	ENSG00000238150	./+	+/+	chr19:53775559	chr19:53775694	intergenic	exon	deletion/read-through	0	0	0	263	119	low	.	.	.	.	.	.	ENSG00000238150.1	.	.	downstream	upstream	read_through	.	.	.
